SMILES,luciferase_artifact,pac50_cyp1a2,pac50_cyp2c9,pac50_cyp2d6,pac50_cyp3a4
C(CN(CC#N)CC#N)N(CC#N)CC#N,False,4.198864633756791,,,
C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C(=O)O,False,4.749929037413551,4.54992803370822,,
CCCCCCCCCCN1C=C[N+](=C1)C.[Br-],False,,,5.297095789490273,
COC1=C(C=C2C(=C1)C3=CC=CC=C3O2)N,True,6.189700258959832,5.189733869181719,5.13973388260321,5.039733812408209
CC(C)OC(=O)C(C1=CC=C(C=C1)Cl)(C2=CC=C(C=C2)Cl)O,False,4.148864616843579,4.898864942667959,4.448864857638396,
C[C@H]1[C@@H]2CC[C@]3(C=CC(=O)C(=C3[C@H]2OC1=O)C)C,False,,,,4.760030197409634
CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O.Cl,False,,,4.510030276850633,
CC1=C(C(=O)N(C(=O)N1)C(C)(C)C)Cl,False,4.3988649544426,,,
CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C,False,4.948862919408721,6.348818937555312,,
CCCCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],False,4.487302265705045,4.487302265705045,5.68729385440211,4.337302596102286
CC1=CC(=C(C=C1)NC(=O)CC(=O)C)C,False,4.648864911118024,4.498865393540615,,4.448864857638396
CC1=C(C(C(=C(N1)C)C(=O)OCC(=O)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,False,5.660032085297399,4.860029658404407,,4.96003097313254
CC(OC(=O)C)OC(=O)C,False,4.4855731228685976,,,
CC1=C(C=C(C=C1)C=O)C,False,4.448864857638396,,,
CC1=CCC(CC1)C(=C)C,False,4.333504483533776,,,
C[C@]12CC[C@H]3C(=CCC4=C3C=CC(=C4)O)[C@@H]1CCC2=O,True,4.448864857638396,4.448864857638396,,4.698865786166042
CCC1=C(C(=C(C=C1C)N)CC)N,False,4.698865786166042,4.448864857638396,5.298863933907473,4.548864726812244
CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)O,False,,4.70496867700259,,4.9100313379205005
CC(=O)OC1=CC=CC=C1C(=O)O,False,4.610029886099158,,4.457158396183755,
CC(=O)[O-].CC(=O)[O-].O.O.O.[Pb+2],False,,,4.173145464019715,
C1=CC2=C(C=CC(=C2)SSC3=CC4=C(C=C3)C=C(C=C4)O)C=C1O,False,4.298510921987347,4.198510790053978,4.198510681532065,4.648511090281542
COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F,False,,4.399593154727795,5.324595209021229,4.639156759126164
CC(COP(=O)(OCC(C)Cl)OCC(C)Cl)Cl,False,4.651350564607997,4.401350634527242,,
CC1=C(C=CC(=C1)Cl)N=CN(C)C,False,4.448864857638396,,4.448864857638396,
CCOC(C(=O)C1=CC=CC=C1)OCC,False,4.648864911118024,,,
CCNC1=NC(=NC(=N1)Cl)NC(C)C,False,4.626356329374199,,4.2038483729786975,
CC(C)NC1=NC(=NC(=N1)N)Cl,False,4.399573853919421,,,
CCCCC(CC)COC(=O)C(=C(C1=CC=CC=C1)C2=CC=CC=C2)C#N,False,4.5794477467935515,5.504446105605262,5.229447965951509,5.3044447446203495
C1=C(C=C(C(=C1C(=O)O)O)S(=O)(=O)O)N,False,,,4.454923083488937,
CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31.Cl,False,,,5.160031997995545,
C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O,False,4.4242193557789085,5.049219208153653,4.649219279227829,5.324219449906135
CC1=C(C=CC(=C1)NC2=CC=C(C=C2)O)N,True,4.450638654031714,5.150642018338701,4.450638654031714,5.000638882582227
C1=CC=C2C(=C1)C(=O)C3=C(C=C(C(=C3C2=O)N)S(=O)(=O)O)Br,True,5.698861444284984,5.048866560110487,4.3988649544426,
CCCCCCOC(=O)C1=CC=CC=C1O,True,4.448864857638396,,,
CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],False,4.401350634527242,,4.401350634527242,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.C(F)(F)(F)S(=O)(=O)[O-],False,4.399573853919421,4.549573821877104,6.749579997691106,5.349575903392151
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2N=N1,True,4.528151339149421,5.30315204771574,4.178151097821125,5.003149662460155
C1=CC(=C(C=C1[N+](=O)[O-])N)Cl,False,4.898864942667959,,,
C1=CC=C(C(=C1)C(=O)O)N,False,4.446391223485836,,4.196390634831721,
C1=CC2=C(C=C1[N+](=O)[O-])SC(=N2)N,False,5.048866560110487,4.3988649544426,4.498865393540615,4.248864914695038
C1=CC(=C(C=C1C=O)Cl)Cl,False,4.386956703353826,,,
C1=CC=C(C=C1)N=NC2=CC=CC=C2,True,4.794648681397071,,4.4904305664700335,
C1=CSC(=C1)CNC2=CC(=C(C=C2C3=NNN=N3)S(=O)(=O)N)Cl,False,,4.610029886099158,,4.96003097313254
C(SC#N)SC#N,False,4.571085776677746,4.471086262067782,,
COC1=CC(=C(C=C1)OC)N=NC2=C(C=CC3=CC=CC=C32)O,True,6.148864004988426,5.19886394724405,4.867420152340263,5.548858579207237
COC1=CC(=C(C=C1N)OC)Cl,False,5.2488672255444015,4.448864857638396,4.198864633756791,4.498865393540615
CC1(C(=C)[C@@]2(C([C@]1(C(C2(Cl)Cl)(Cl)Cl)Cl)Cl)Cl)C,False,4.406718364578499,5.056718231669844,4.506717654221167,6.1067377141120085
C1CN2CC3=CCO[C@H]4CC(=O)N5[C@H]6[C@H]4[C@H]3C[C@H]2[C@@]61C7=CC=CC=C75.C1CN2CC3=CCO[C@H]4CC(=O)N5[C@H]6[C@H]4[C@H]3C[C@H]2[C@@]61C7=CC=CC=C75.OS(=O)(=O)O,False,,,5.360025701545049,5.510027465964983
C/C=C/C/C=C/C/C=C/CC=C,False,4.348864512263225,,,
CCC(O)OCC(C)OC(CC)O,False,4.3988649544426,,4.247449905206265,
CC(C)CC(C)CC(C)/C=C(\C)/C1CC(=O)OC1=O,True,,4.248510729867378,4.537098362886422,
CCCCCCCCCCCC(=O)OC[C@H]([C@@H]1[C@@H]([C@H](CO1)OCCO)OCCO)O,False,,4.959243429672055,,4.8092426217339215
CCC(C)(CCC(C)C)C(=O)OC=C,False,,,4.31742084614685,4.448864857638396
CCCC(CC)CCCCCCCN,False,5.0379954922792605,4.487996389506071,5.637989020770007,4.937997461464071
CCC(C(C(CC(C(C(C)Cl)Cl)Cl)Cl)Cl)Cl,False,4.498865393540615,5.098863295458348,4.498865393540615,
C1C=CC=[C-]1.[CH-]1C=CC=C1.Cl[Zr+2]Cl,True,4.192526535169537,4.38965449503697,4.442526484291312,
CC[C@H](C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)[NH2+]C)OC)OC)\C)C.C1=CC=C(C=C1)C(=O)[O-],False,4.448864857638396,4.198864633756791,4.198864633756791,5.798876102792621
CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,False,,4.296045811997072,,
C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].O.[Ca+2],False,4.445635634302598,,,
C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)[O-])[O-])Cl)Cl.[Na+].[Na+],False,4.088605325858558,4.741477650537507,,
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O,False,4.448864857638396,4.248864914695038,,
CCCCC(CC)COC(=O)C1=CC=C(C=C1)C(=O)OCC(CC)CCCC,False,4.217420606982476,4.437451988133969,,
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4=CC=CC=C4)CCC5=CC(=O)CC[C@H]35,False,,4.510030276850633,,
CC1(C(=O)N(C(=O)N1CO)CO)C,False,4.3988649544426,,,
CC1=CC=C(C=C1)S(=O)(=O)OC2=CC=C(C=C2)N=NC3=C(C=C(C=C3)C4=CC(=C(C=C4)N=NC5=C(C=CC6=CC(=CC(=C65)S(=O)(=O)[O-])S(=O)(=O)[O-])O)C)C.[Na+].[Na+],True,4.515846193874087,4.540846053129242,4.490846019133317,4.478142887485006
[NH4+].[N+](=O)([O-])[O-],False,4.267420498373938,,,
C1=C(C(=O)NC(=C1Cl)Cl)Cl,False,4.348864512263225,4.3988649544426,,
CCCCCOC(=O)C1=CC=C(C=C1)O,True,5.293580951166232,4.443576878628715,4.093577677008149,
CCCC[N+]1=CC=CC(=C1)C.C(F)(F)(F)S(=O)(=O)[O-],False,4.44780282906488,,,
CC[N+]1(CCCC1)C.F[P-](F)(F)(F)(F)F,False,,4.387996455425485,,
C1=CC2=C(C=C1[N+](=O)[O-])C(=O)OC2=O,False,4.200283913762908,,4.250283776811246,
CN(C)CCCOC1(CCCCCC1)CC2=CC=CC=C2,False,,,5.8600265120155415,5.360025701545049
CC1(OC2=C(O1)C(=CC=C2)OC(=O)NC)C,False,4.3988649544426,4.148864616843579,,
C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2,False,,4.860029658404407,4.560029756289291,4.810029897405945
CCCCCCCCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],False,5.241474150531124,4.1414772390519765,5.5414830149511705,4.091477451121101
C1CCCCCOCCCCOC(=O)CCCC1,False,4.448864857638396,,,4.448864857638396
CCCCN(CC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],False,4.648864911118024,4.598864942530007,,
CCCCCCOC(=O)C1=CC=CC=C1,True,4.498865393540615,,,
C1CCC(CC1)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,False,4.222417323586809,4.522417190830897,,4.572418148938041
CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O,False,,4.748865478286559,,
CC(C)C(C(C)(C)COC(=O)C(C)C)OC(=O)C(C)C,False,4.3988649544426,,4.244982388059315,
CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)Br)O)Br,False,,5.810032701648728,,
C1=CSC(=C1)SSC2=CC=CS2,True,4.598864942530007,5.298863933907473,,
C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3,True,6.490394295388444,,,
CC(C)NCC(C1=CC=CC=C1Cl)O.Cl,False,,,5.110031956768376,
CCOC(=O)C1=CC=C(C=C1)N,False,4.748865707419434,4.448864857638396,,
C1=CC=NC(=C1)CCl.Cl,False,,,4.452971351765836,
C1=CC(=CN=C1)CCl.Cl,False,4.356358841133635,,4.206358362201615,
CCN(CC)C(=O)C1CN2CCC3=CC(=C(C=C3C2CC1OC(=O)C)OC)OC,False,,,5.060031709448664,
CNC(=O)OC1=CC=CC=C1C2OCCO2,False,4.5009951303440445,4.425275572676055,4.425275572676055,
CCCCCCC(CCOC(=O)C)O,False,3.927107043279397,,,
C1=CC=C(C=C1)CSCC2=NS(=O)(=O)C3=CC(=C(C=C3N2)Cl)S(=O)(=O)N,False,,5.310025555333226,4.510030276850633,4.860029658404407
CC(C)CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)OC,False,,4.9100313379205005,,
C1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,False,4.395992769776875,,,
C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,True,4.597449757302194,4.3988649544426,,
C1=CC=C(C=C1)CN=C=S,False,4.494279028526469,4.4442793609000795,4.644278446849253,4.544279814533381
CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2,False,5.149217463270009,5.049219208153653,4.148864616843579,
CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3,False,,,7.309803919971486,5.510027465964983
CC(=CCCC(C)(C=C)OC(=O)C1=CC=CC=C1N)C,False,4.396038709564252,,,
CC1=C(C=C(C=C1)NC(=O)C)Cl,False,5.19886394724405,,,4.3988649544426
CN(C)C1=CC=C(C=C1)SC#N,False,5.39886386639293,4.598864942530007,4.498865393540615,
C1CCCCCCCOC(=O)CCCCCC1,False,4.237451969254929,,,4.498865393540615
COC1=C2C=CC(=O)OC2=CC3=C1C=CO3,False,6.518940446907244,5.568950048123152,5.389041893901098,4.9939512813811895
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],False,4.198864633756791,4.3988649544426,5.998872299722965,4.248864914695038
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)C.O.O.O,False,,,4.351706358190706,
C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC4=CC=CC=C43,True,5.2488672255444015,5.4488672992713925,5.19886394724405,4.698865786166042
CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N)NC(=O)CNC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6.Cl,False,4.460029874171644,,,4.860029658404407
CC(C)[C@@H](CC1=CC(=C(C=C1)OC)OCCCOC)C[C@@H]([C@H](C[C@@H](C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N.Cl,False,,,,4.860029658404407
C1=CC=C2C(=C1)C=CC=C2S(=O)(=O)[O-].[Na+],False,4.3988649544426,4.348864512263225,,
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)S(=O)(=O)[O-].[Na+],False,4.14709628803906,4.897096577302825,4.397096126314551,
C1=C(C(=CC(=C1Cl)Cl)Cl)[O-].[Na+],False,4.648864911118024,,,
CC(=O)C(=O)[O-].[Na+],False,4.3988649544426,,,
C(CS(=O)(=O)[O-])S.[Na+],False,,4.510030276850633,4.504563902680813,
C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=N2)OCC(=O)[O-].[Na+],False,,4.510030276850633,,
C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[O-].[Na+],False,4.148864616843579,4.448864857638396,5.548858579207237,
CC(=C)CS(=O)(=O)[O-].[Na+],False,4.448864857638396,,,
CC1=C(C=CC2=C1OC(=O)C(=C2[O-])NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)O[C@H]4[C@@H]([C@@H]([C@H](C(O4)(C)C)OC)OC(=O)N)O.[Na+],False,,4.96003097313254,,
CCC1=CC(=C2C1=CC=CC(=C2)C(C)C)S(=O)(=O)[O-].[Na+],False,,4.460029874171644,,
CC(C)N1C2=CC=CC=C2C(=C1/C=C/[C@H](C[C@H](CC(=O)[O-])O)O)C3=CC=C(C=C3)F.[Na+],False,,5.360025701545049,,
CC(C)C1=C(C(=C(C(=N1)C(C)C)COC)C2=CC=C(C=C2)F)/C=C/[C@H](C[C@H](CC(=O)[O-])O)O.[Na+],False,4.510030276850633,4.481738871577765,,4.7817385781382615
CC1=C(C=C(C=C1)C(=O)C(=O)[O-])C.[Na+],False,4.510030276850633,,,
C1=C2C=C(C=C(C2=C(C=C1S(=O)(=O)[O-])N)O)S(=O)(=O)O.[Na+],False,,4.400638831248489,4.450638654031714,
CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CS(=O)(=O)[O-].[Na+],False,,4.3988649544426,,
CCCC(C)C1(C(=O)NC(=NC1=O)[S-])CC.[Na+],False,,4.760030197409634,,5.310025555333226
COC1=CC=C(C=C1)C(=O)/C(=C\C(=O)[O-])/Br.[Na+],False,4.448864857638396,4.598864942530007,4.198864633756791,4.198864633756791
C1CCC(CC1)NS(=O)(=O)[O-].[Na+],False,4.769425917661038,,,
CC(C)(CS(=O)(=O)[O-])NC(=O)C=C.[Na+],False,,4.3921762511311675,,4.242176720259616
C(C(=O)[O-])Cl.[Na+],False,4.348864512263225,4.173459714626831,,
C1(=NC(=O)N(C(=O)N1Cl)Cl)[O-].[K+],False,,,5.898871824161243,
OS(=O)[O-].[Na+],False,,,,4.871264800032603
CCCCCCCCCCOS(=O)(=O)[O-].[Na+],False,,4.450283314699821,,
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+],False,,4.498865393540615,,
CCCCCCCCCCCCOCCOS(=O)(=O)[O-].[Na+],False,,4.148864616843579,4.198864633756791,
C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)[O-])N)I)I)O.[Na+],False,,4.981012562435773,,4.431013733614087
CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)[O-].[Na+],False,4.560029756289291,,,
C1(=NC(=O)N(C(=O)N1Cl)Cl)[O-].O.O.[Na+],False,4.237451969254929,,,
C1=CC2=C(C=CC(=C2)S(=O)(=O)[O-])C=C1O.[Na+],False,4.198864633756791,,,
CC1=C(C=C(C=C1)S(=O)(=O)[O-])C.[Na+],False,4.273459830462956,4.098864931407043,,
C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C.[Na+],False,,4.297096650247209,,4.497096510006717
CN(C)C1=CC=C(C=C1)N=NS(=O)(=O)[O-].[Na+],True,5.3261408196504725,5.726142564628882,5.39886386639293,5.276134035556496
CCCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NN=N[N-]5)N=CC=C2.[Na+],False,4.148864616843579,6.44891613481422,,4.3988649544426
C(C(C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F.[K+],True,,6.270187492839065,,
CCCCC(CC)C(=O)[O-].[K+],False,4.348864512263225,4.198864633756791,,
CCCCCCCCS(=O)(=O)[O-].[Na+],False,,4.397449532974095,,
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)O)C)O)F)C,False,,4.810029897405945,,5.060031709448664
C1=CC(=CC=C1N)[As](=O)(O)[O-].[Na+],False,4.7606679812952395,,,4.460667918644646
CCCCCCCCC1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],False,,4.102419639110874,,
C1=C(C=C(C=C1C(=O)O)S(=O)(=O)[O-])C(=O)O.[Na+],False,,,4.443576878628715,
CC(C)CP(=S)(CC(C)C)[S-].[Na+],False,,4.498865393540615,,4.448864857638396
C1=CC=C(C=C1)NCC(=O)[O-].[K+],False,4.3988649544426,4.237451969254929,,
C1=CC(=C(C=C1O)S(=O)(=O)[O-])O.[K+],False,,,4.256118813664984,
CCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],False,4.248864914695038,4.548864726812244,,
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+],False,4.3988649544426,4.807143647737526,4.270885043596484,4.182143450143764
CCC1=C2C(=CC(=C1)C3=C(N(S(=O)(=O)C4=CC=CC=C43)C5=CC=CC=C5C(F)(F)F)C(=O)[O-])OCO2.[K+],False,,4.95384834897154,,5.553851324303817
CCC1(C(=O)NC(=NC1=O)[O-])C2=CC=CC=C2.[Na+],False,,4.160327160876271,,
CC1=CC(=O)/C(=C(/C)\[O-])/C(=O)O1.[Na+],False,4.3988649544426,4.3988649544426,,
C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(C(F)(F)F)(F)F.[K+],False,4.423285570266604,4.773286703322613,4.573285464827874,4.223285743799173
CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)[O-].[Na+],False,,4.860029658404407,4.96003097313254,5.060031709448664
CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+],False,,4.460029874171644,4.460029874171644,
CC1=NN(C(=O)C1N=NC2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)[O-].[Na+],True,,4.198864633756791,,
CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].O.[Na+],False,,4.760030197409634,,5.310025555333226
COC(=O)C1=CC(=CC(=C1)S(=O)(=O)[O-])C(=O)OC.[Na+],False,4.205640239035108,,,
C1=CC(=C(C=C1Cl)Cl)OCC(=O)[O-].[Na+],False,,4.447804124446048,,
C1=CC=C(C(=C1)C(=O)O)C(=O)[O-].[K+],False,4.385918378531126,,,
COC1=CC(=NC(=N1)NC(=O)[N-]S(=O)(=O)C2=C(C=CC=N2)OCC(F)(F)F)OC.[Na+],False,4.4713069290042045,4.271307032534089,,
C/C(=N\NC(=O)NC1=CC(=CC(=C1)F)F)/C2=C(C=CC=N2)C(=O)[O-].[Na+],False,,4.998863636444484,,
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)[O-])C.[K+],False,4.44815614382721,4.095284725141379,,
CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)[O-].O.O.[Na+],True,,4.710029980825098,,
CC1=CC(=C(C=C1)N/N=C/2\C(=O)C=C/C(=N\NC3=CC=C(C=C3)S(=O)(=O)[O-])/C2=O)C.[Na+],True,4.448864857638396,4.448864857638396,4.195992853319044,
[Li+].C(C(C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,False,,6.298863933907474,,
C1=CC2=C(C=CC(=C2)S(=O)(=O)[O-])C=C1O.[K+],False,4.148864616843579,,,
CCCCCCCCCOS(=O)(=O)[O-].[Na+],False,,4.698865786166042,,
C(C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F.[K+],False,,5.948847477552619,,
CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)[O-])C.[Na+],False,,4.548864726812244,,4.448864857638396
C(=O)(C(Cl)(Cl)Cl)[O-].[Na+],False,4.448864857638396,,,
C(CC(O)(P(=O)(O)O)P(=O)(O)[O-])CN.O.O.O.[Na+],False,4.560029756289291,,,
CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)C1=CC(=C(C=C1)Cl)Cl.[Na+],False,,5.510027465964983,4.510030276850633,
COC1=CC(=NC(=N1)SC2=C(C(=CC=C2)Cl)C(=O)[O-])OC.[Na+],False,,,4.348864512263225,
CC(C)COC(=O)CC(C(=O)OCC(C)C)S(=O)(=O)[O-].[Na+],False,,4.498865393540615,,
CC1=CC=CC=C1C(=O)N2CC/C(=N\OS(=O)(=O)[O-])/C3=C2C=C(C=C3)Cl.[K+],False,,5.160031997995545,,4.460029874171644
CNCCS(=O)(=O)[O-].[Na+],False,4.445334008513515,,,
C1=CC=C2C(=C1)C(OS2(=O)=O)(C3=CC=C(C=C3)O)C4=CC=C(C=C4)[O-].[Na+],True,4.598864942530007,5.548858579207237,,4.698865786166042
[Li+].C1=C(C=C(C=C1C(=O)[O-])S(=O)(=O)O)C(=O)O,False,4.3988649544426,,4.598864942530007,
CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O,False,4.490601215537933,,4.810029897405945,
CC1=C(C(=C(C=C1/C(=C/2\C=C(C(=O)C(=C2C)Br)Br)/C3=CC=CC=C3S(=O)(=O)[O-])Br)O)Br.[Na+],True,4.616202580443336,4.76620207435373,4.666202206947153,4.566202973533484
CCOC(=S)[S-].[Na+],True,,4.521625444376394,,
CC(C)OC(=S)[S-].[Na+],False,4.498865393540615,4.498865393540615,,
COCCOC1=CC(=CC=C1)S(=O)(=O)[N-]C2=NC=CC=N2.[Na+],False,4.560029756289291,,,
C1CCC(CC1)OC(=O)CC(C(=O)OC2CCCCC2)S(=O)(=O)[O-].[Na+],False,,4.450653807000651,,
C1C(=NN(C1=O)C2=CC=C(C=C2)S(=O)(=O)O)C(=O)[O-].[Na+],False,4.448864857638396,,,
CCC1=C(C(=CC=C1)CC)NC(=O)C(=O)[O-].[Na+],False,4.348864512263225,,,
C1=CC(=C(C=C1Cl)Cl)OCCCC(=O)[O-].[Na+],True,,4.148864616843579,,
C1=CC=C2C(=C1)C=CC=C2CC(=O)[O-].[K+],False,4.42539121523787,,,
C1=CC=C(C=C1)/C=C/S(=O)(=O)[N-]C(=O)C2=C(C=C(C=C2)F)Cl.[Na+],False,,5.098863295458348,,
CCC/C(=C\1/C(=O)CC(C(=C1[O-])C(=O)OC)(C)C)/NOCC=C.[Na+],False,4.311102538828902,4.453848624531033,,4.453848624531033
CC1=CC(=C(C=C1N=NC2=CC=C(C=C2)S(=O)(=O)[O-])OC)N=NC3=CC=C(C=C3)OC.[Na+],True,4.254354595552943,4.098864931407043,,
CCOC1=C(C2=CC=CC=C2C=C1)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].O.[Na+],False,4.760030197409634,,,
CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Br-],False,4.460029874171644,,5.8600265120155415,
CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)[O-].[K+],False,,4.860029658404407,,
C([C@H]([C@H]([C@@H]([C@H](C(C(=O)[O-])O)O)O)O)O)O.[Na+],False,4.393577787329442,,4.1935771604604275,
CCCCCCCCCC(CC)C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],False,,4.196390634831721,,
CN(C)CCN1CCN(C1=O)C2=CC(=CC=C2)Cl,False,4.510030276850633,,4.810029897405945,
C1=C(OC(=C1)C=O)CO,False,4.348864512263225,,,
CC(C)(C)C1=CC(=C(C=C1O)C(C)(C)C)O,False,4.3988649544426,4.348864512263225,,
CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,False,,5.182679279180814,,5.632681359070308
CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2,False,4.9100313379205005,,5.760025198883063,5.560036064079095
C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=CC=C3)N4C=CN=C4,False,5.26003230324049,6.659952682338607,5.760025198883063,7.1598939055432425
C1=CC(=C(C=C1C2=CC(=C(C=C2)N)N)N)N.Cl.Cl.Cl.Cl,True,4.550284076611865,4.800283209056214,4.700283558137462,5.300283650827826
CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,False,4.401350634527242,4.905690345565495,4.20135073546148,4.801351159221622
CC(C)CC(=O)OC(C)(CCC=C(C)C)C=C,False,,4.048864616049475,,4.22936518990372
C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)O)O)Cl)Cl,False,,4.848866210191896,,4.047803001663427
C1C[C@@H](O[C@@H]1CO)N2C=CC(=NC2=O)N,False,,4.206358362201615,,
C=CCOC(=O)C1=CC=CC=C1N,False,4.845685603436225,4.39568644863326,4.195686066796907,4.39568644863326
C1=CC(=CC=C1CC#N)Cl,False,4.548864726812244,,,
